Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
98c716c1-1951-39a3-8c5e-fd57ac194208,PCP8861,378 WASHINGTON ST,SOUTH ATTLEBORO,MA,02703-5917,41.931653,-71.294503,508-761-5034,3616.4799999999987,28
32836213-4ac7-3021-aad8-6383f3ced351,PCP9022,1 HOLLYWOOD DR,GRAFTON,MA,01536-1614,42.209151,-71.683644,508-839-3616,9945.319999999992,77
43e903b1-abff-3a6f-afe8-64372c66dcdb,PCP9109,1330 BEACON ST,BROOKLINE,MA,02446-3203,42.323853,-71.142003,617-571-4831,3616.4799999999987,28
1057a1f7-e235-3aaf-a52a-7519bfd984c6,PCP9333,1415 BEACON ST,BROOKLINE,MA,02446-4816,42.323853,-71.142003,978-808-2516,11495.23999999999,89
e960b1c8-2ce4-3e17-92ba-a638b744aaae,PRO REHAB INC PC,278 BROADWAY ST,LOWELL,MA,01854-4121,42.63898,-71.321141,978-452-6633,5166.399999999997,40
003c4d02-db31-3e02-a2be-61670cef725e,PCP9817,25 BANK ROW ST,GREENFIELD,MA,01301-3599,42.614671,-72.597063,413-325-3932,9170.359999999993,71
a0beef0e-b8a5-3261-ad57-356e65749977,PCP10032,72 TAUNTON ST,PLAINVILLE,MA,02762-2132,42.012797,-71.336578,508-699-2228,6974.639999999995,54
f572718f-a826-3e8d-9269-07387910d3c5,PCP10192,413 HIGHLAND AVE,SOMERVILLE,MA,02144-2516,42.390445,-71.101033,617-623-1900,9428.679999999993,73
777aafd6-1743-3ea6-89ff-99d9e3608aad,PCP10201,616 MAIN ST,DENNIS,MA,02638-1906,41.706123,-70.164823,508-385-2550,8137.079999999994,63
fafcf3db-7df5-3b11-8653-9032850edd62,PCP10220,680 ASHBURNHAM HILL RD,FITCHBURG,MA,01420-1866,42.601977000000005,-71.81586999999999,978-423-8907,7232.959999999995,56
cd312d93-d23e-34c6-83ba-ccdac4749731,PCP10257,2500 MAIN ST,TEWKSBURY,MA,01876-3184,42.612088,-71.227845,978-988-9333,2841.5199999999995,22
2cdbd26a-7304-3a85-93bc-9e92c6a91f00,PCP10689,403 HIGHLAND AVE,SOMERVILLE,MA,02144-2530,42.390445,-71.101033,617-666-5800,3616.4799999999987,28
5e6f8a00-6072-30cd-988a-a615e9cc3b2f,PCP10780,1287 WILBUR AVE,SOMERSET,MA,02725-1816,41.738479,-71.165065,508-676-2140,1549.9200000000003,12
df98ec89-56ee-380f-9f1d-671ef1039720,THE EYE CARE CENTER  INC.,10 TECHNOLOGY DR,HUDSON,MA,01749-2791,42.389071,-71.545864,978-568-8228,9945.319999999992,77
d32fcfcc-fda6-3743-9da6-3761f0847e10,PCP11083,225 ROCKLAND ST,NEW BEDFORD,MA,02740-3136,41.661303000000004,-70.937913,508-999-4040,8007.919999999994,63
438e9d44-1f8f-3c7f-807c-754e714c4e29,PCP11164,441 WASHINGTON AVE,CHELSEA,MA,02150-3679,42.396824,-71.031348,617-889-5528,15757.519999999986,122
0359e457-b383-3cd7-9abe-6a161ffc848a,PCP11511,120 ROUTE 28,WEST HARWICH,MA,02671-1220,41.693632,-70.105298,508-432-7002,4391.439999999998,34
6ba56742-6822-3d8f-8c97-e4bfed99b9d4,PCP11655,130 COLLEGE ST,SOUTH HADLEY,MA,01075-1493,42.256208,-72.58103,413-813-7021,7878.759999999994,61
12a3ebf8-88fc-3152-ab89-3c0a0ad2786b,PCP11686,364 BOSTON TPKE,SHREWSBURY,MA,01545-3869,42.284766999999995,-71.714228,508-792-1500,3874.7999999999984,31
9d6fe7ba-88b5-33ee-80bf-5f37f8e8b913,PCP11972,135 MAIN ST,STURBRIDGE,MA,01566-1569,42.10481,-72.08774,508-347-7309,5037.239999999997,39
daa4c408-5fc5-32a8-881e-12181e8b8598,PCP12132,11 PROSPECT ST,SHERBORN,MA,01770-1302,42.231947,-71.372963,508-545-1843,3874.7999999999984,30
a2ca147a-a91c-37db-94da-3419aac8a25c,PCP12349,24 ROCKLAND ST,HANOVER,MA,02339-2226,42.122956,-70.85631,781-826-2882,2324.88,18
69480ef3-0a58-3c82-a276-57bef37c3579,PCP12730,67 UNION ST,NATICK,MA,01760-7700,42.284822,-71.348811,508-315-3188,9428.679999999993,73
ec446f6a-807f-3230-975f-9e1fe62d8876,ANZALDI EYE ASSOCIATES LLC,427 LYNNWAY,LYNN,MA,01905-3028,42.474862,-70.96218499999999,781-599-2773,5166.399999999997,40
b29dcadb-a680-3068-a051-4700656fcaea,PCP12993,22 CRYSTAL ST,MELROSE,MA,02176-2706,42.455723,-71.05901899999999,781-665-6604,2841.5199999999995,22
deb5737f-1734-3246-b0ab-e2b9534542ec,PCP13069,11 CAPE DR,MASHPEE,MA,02649-3046,41.617622999999995,-70.492713,508-539-1922,1291.6000000000001,10
66d9e1e4-6c0a-3dbf-a358-e46aaf99c97a,PCP13181,441 MAIN ST,MELROSE,MA,02176-3859,42.455723,-71.05901899999999,781-662-6060,6974.639999999995,54
d687d967-c624-3c41-9686-fd49fc8faff6,PCP13234,25 BANK ROW ST,GREENFIELD,MA,01301-3598,42.614671,-72.597063,413-773-9505,7491.279999999994,58
bd037283-ea3d-351d-81ed-fdcb4db8ed1b,PCP13521,465 NASHUA RD,DRACUT,MA,01826-2944,42.679722999999996,-71.30068,978-866-8530,3358.159999999999,26
435bca57-aec1-3e1e-a4f6-41d2c710625d,PCP13764,145 WARD HILL AVE,BRADFORD,MA,01835-6928,42.782945,-71.087436,978-372-8000,3616.4799999999987,28
3597e991-7fc3-3591-820f-9d5e84dda836,PCP13886,1419 BEACON ST,BROOKLINE,MA,02446-4808,42.323853,-71.142003,617-734-2128,5812.199999999996,45
1af9e731-a001-375d-88d3-78667b7649b5,SLAVIN CHIROPRACTIC,455 STATE RD,VINEYARD HAVEN,MA,02568-5695,41.457484,-70.605097,508-696-1863,5166.399999999997,40
46490f66-6e36-3a07-8091-b1332e56f875,PCP14017,3 ESSEX GREEN DR,PEABODY,MA,01960-2913,42.534279,-70.969782,978-532-5444,9299.519999999993,72
4a4b1d57-32f4-36cc-a50f-979f71fe0be7,PCP14054,3400 B MAIN ST,SPRINGFIELD,MA,01107-1147,42.115454,-72.539978,413-586-5499,11624.39999999999,90
63b12098-a29c-357d-b1c0-4dcc2f0b6d6c,PCP14226,250 BOSTON TURNPIKE,SHREWSBURY,MA,01545-5265,42.284766999999995,-71.714228,508-791-6809,5166.399999999997,40
b1423e28-2040-3f03-b51c-16a35b0ee7c8,ASSOCIATED EYE PHYSICIANS AND SURGEONS INC,1261 FURNACE BROOK PKWY,QUINCY,MA,02169-4762,42.261006,-71.008988,617-770-0011,1808.2400000000005,15
ebdf12bb-20e3-3b17-acd7-70380306dbc5,PCP15584,41 CONCORD SQ,BOSTON,MA,02118-3101,42.338551,-71.018253,617-738-7668,5553.8799999999965,43
ff0ba5a9-8d6a-3903-936f-32f90f7fd49f,PCP15605,992 GREAT PLAIN AVE,NEEDHAM,MA,02492-2561,42.281593,-71.242414,781-455-6223,6199.679999999996,48
47ea3faa-dff6-3c38-8327-7cf93da0bfff,PCP15672,185 MAIN ST,SPENCER,MA,01562-1755,42.247211,-71.991867,508-885-5238,8524.559999999994,67
48df8958-5f7e-3f9a-a43e-6ca6aa4cd55c,MOUNT AUBURN PHYSICAL THERAPY ASSOCIATES  PC,521 MOUNT AUBURN ST,WATERTOWN,MA,02472-4153,42.369451,-71.177925,617-923-0757,7103.799999999995,55
eb2ff81c-7e34-39e2-bd1b-c71062abf146,PCP15711,26 E CHESTNUT ST,SHARON,MA,02067-2012,42.108463,-71.185182,781-784-2137,3616.4799999999987,28
1f6b6667-2104-3bba-a332-c119f6ffbb64,PCP16049,191 CHERRY HILL DR,SEEKONK,MA,02771-2223,41.839797999999995,-71.31804699999999,401-617-2284,2583.2,20
725a6db0-6ee4-39a3-85c3-fd15cc94fc2b,PCP16167,1842 BEACON ST,BROOKLINE,MA,02445-1922,42.323853,-71.142003,617-735-9656,3616.4799999999987,28
e1702515-3333-3828-970b-e6c58ddc553e,PCP16497,75 BOSTON POST RD,WAYLAND,MA,01778-2406,42.360427,-71.361099,508-358-5659,8912.039999999994,69
47732fb1-0cf7-3bbd-a0ba-d76ecc20180f,PCP16647,27 COLLEGE ST,SOUTH HADLEY,MA,01075-1155,42.256208,-72.58103,413-325-3423,8137.079999999994,63
d6155326-7127-3791-8031-7704e5d867ce,PCP16684,124 WATERTOWN ST,WATERTOWN,MA,02472-2599,42.369451,-71.177925,781-894-4890,12657.67999999999,98
46f60519-8023-365f-a266-cc8e018caedc,PCP16959,69 SUMMER ST,HAVERHILL,MA,01830-5855,42.782945,-71.087436,508-783-5590,4262.279999999998,33
299f1d4e-bec9-321c-afd8-11d0f361e382,PCP16987,5 WATSON RD,BELMONT,MA,02178-3937,42.395317,-71.180284,617-484-1010,7362.119999999994,57
99a0f468-b273-32f3-bda1-c9b2eb560e59,PCP17095,1040 GREAT PLAIN AVE,NEEDHAM,MA,02492-2565,42.281593,-71.242414,781-449-1913,7103.799999999995,55
511ccbe8-3167-33f0-9b5b-0748e30bcb38,PCP17104,440 BOYLSTON ST,BROOKLINE,MA,02445-6005,42.323853,-71.142003,617-504-5857,4908.079999999997,38
c0916a22-b437-360d-840c-1b96a2411abd,PCP17172,945 BEDFORD ST,ABINGTON,MA,02351-1202,42.119966999999995,-70.957211,781-878-2340,6845.479999999995,53
5d965dd7-5355-371d-9b13-2a0321e3e4aa,PCP17236,70 JUNCTION SQUARE DR B,CONCORD,MA,01742-3049,42.462911,-71.364496,508-397-6686,3874.7999999999984,30
5db1acd1-6965-3d02-a4e9-a51b55e91624,PCP17396,9 CEDAR ST,WORCESTER,MA,01609-2505,42.269478,-71.807783,508-753-71401,5166.399999999997,40
63165d5e-ceed-3902-a7f6-2b9a1dfb52de,PCP17584,465 NASHUA RD,DRACUT,MA,01826-2998,42.679722999999996,-71.30068,978-662-9904,7878.759999999994,61
8f85e254-08a2-332e-8847-ef8eb92385c5,PCP17744,37 WASHINGTON ST,WESTFIELD,MA,01085-2861,42.138838,-72.755911,413-562-4304,4908.079999999997,38
6d7e1051-7a28-33f6-9c50-608a10792892,PCP17777,44 STERLING ST,WEST BOYLSTON,MA,01583-1217,42.369417,-71.785036,508-835-6200,4908.079999999997,38
bee3973f-125a-3713-807e-8e9c0f9e304e,PCP17791,103 ELM ST,MILLBURY,MA,01527-2601,42.192246000000004,-71.777649,508-865-9951,14724.239999999987,114
11c2822b-661b-3002-ac35-d27a01d56559,PCP17809,21 TORMAN ST,QUINCY,MA,02169-7564,42.261006,-71.008988,617-968-4059,4520.599999999998,35
4197b0be-4eab-33f8-a339-89f45ee1320c,PCP17899,173 MOUNT AUBURN ST,WATERTOWN,MA,02472-4005,42.369451,-71.177925,617-699-2170,8653.719999999994,67
7a0b9372-1373-333a-9846-0e6c0030ba45,PCP17971,66 MAIN ST,LAKEVILLE,MA,02347-1608,41.834412,-70.957166,508-947-0747,8653.719999999994,68
82a283ca-861f-34a6-9e6c-c3d1c65d3899,SOUTH SHORE PHYSIATRY AND SPASTICITY MANAGEMENT,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,781-348-2202,2841.5199999999995,22
583adcd6-2bad-322e-bd4a-39f070c62ac2,PCP18026,146 RIDGE ST,ARLINGTON,MA,02474-1737,42.418721999999995,-71.163912,781-641-1029,14724.239999999987,115
e8eb26cc-0992-3470-b297-58a425631b10,PCP18051,104 RUSSELL ST,HADLEY,MA,01035-9570,42.356491,-72.568632,413-582-0355,10332.799999999992,80
66fd7d22-1a05-3fb8-810b-0bd5c7e6fadf,PCP18053,125 IPSWICH RD,TOPSFIELD,MA,01983-1549,42.641379,-70.94344,978-887-0008,4520.599999999998,35
3e54a0c1-21ed-34ea-9696-e64a09626bcc,PCP18347,33 PILGRIM PATH,CARLISLE,MA,01741-1840,42.53662,-71.36183199999999,978-371-9797,1679.0800000000004,13
5aa98f16-c832-3ec5-b52a-2691978cc235,PCP18474,80 BROADWAY,REVERE,MA,02151-5305,42.421005,-70.99036,781-289-7929,8266.239999999994,64
a84ebc63-bfbf-39c6-a4c8-7e6e86e88bb2,PCP18873,120 COURT ST,PLYMOUTH,MA,02360-3826,41.897892,-70.62403,508-944-7106,4908.079999999997,38
1d3ab65f-d66e-3c6b-a58b-55f9acfedce5,PCP18923,542 B TURNPIKE ST,NORTH ANDOVER,MA,01845-5812,42.673909,-71.091334,978-685-6641,6457.999999999995,50
048ea15d-c2fb-3ea7-9a4b-4293bd3ee673,PCP18993,324 GROVE ST,WORCESTER,MA,01605-3936,42.269478,-71.807783,774-303-4452,3358.159999999999,26
f0751ac5-bb0b-31d0-b9aa-869bad2cba82,PCP19037,1 PORTER SQ,CAMBRIDGE,MA,02140-1431,42.376043,-71.11868,617-864-7005,3616.4799999999987,28
5e826944-47ab-3429-9cf9-e8bcad88cdcb,PCP19093,204 LANCASTER TERRACE,BROOKLINE,MA,02446-2318,42.323853,-71.142003,617-738-8405,10720.279999999992,84
5a87cea2-768a-3157-8f50-43d6a7791157,PCP19120,1092A ROUTE 28,SOUTH YARMOUTH,MA,02664-4138,41.667083,-70.200793,508-394-9200,3616.4799999999987,28
3f918f20-ac66-387a-9dfc-91f94d08330b,PCP19300,5 WATSON RD,BELMONT,MA,02478-3924,42.395317,-71.180284,617-484-5010,3099.8399999999992,24
574f21bd-963a-3d95-a4f5-839a0440e714,PIONEER VALLEY OPHTHALMIC CONSULTANTS  P.C.,489 BERNARDSTON RD,GREENFIELD,MA,01301-1238,42.614671,-72.597063,413-775-9900,2324.88,18
86f868e9-3325-3019-98d9-34ca2dc11f20,TANZMAN MASELLI AND ASSOCIATES PC,151 ASHLAND ST,N ADAMS,MA,01247-4522,42.675549,-73.11810799999998,413-662-2020,3874.7999999999984,30
76414819-cc4b-3ceb-b54a-89481b9fb641,PCP19822,7 CLIFTON HEIGHTS LN,MARBLEHEAD,MA,01945-2704,42.495629,-70.83582,781-631-8581,2324.88,18
1607e74e-eb20-3211-9558-1005aac29c94,PCP19836,1 PLEASANT ST,MAYNARD,MA,01754-1360,42.425955,-71.45625600000001,978-897-8276,12270.19999999999,95
7ecb87d4-d3a8-39d7-9415-cdbd5b950995,PCP19959,228 BILLERICA RD,CHELMSFORD,MA,01824-3604,42.597055,-71.3697,978-244-6693,14595.079999999987,114
371e53b1-b1f9-3ffd-91de-b16fa5cd8439,PCP20573,1140 THORNDIKE ST,PALMER,MA,01069-1509,42.187794,-72.30846899999997,413-283-2946,4262.279999999998,33
481c475b-f180-398d-a84e-31bfecad08f3,PCP20576,39 W PLAIN ST,WAYLAND,MA,01778-4409,42.360427,-71.361099,508-651-3887,8653.719999999994,67
fc366e37-d120-33a3-9d13-a2871951a9b9,PCP20826,765 NEWMAN AVE,SEEKONK,MA,02771-4421,41.839797999999995,-71.31804699999999,508-761-6334,12270.19999999999,95
dc0351e5-9560-3a72-b311-d05aa851ba95,SOUTH SHORE EAR NOSE AND THROAT P.C.,825 MAIN ST,SOUTH WEYMOUTH,MA,02190-1659,42.206676,-70.94584499999998,781-803-6380,4520.599999999998,35
50321214-ebc1-37b7-b77e-76fb7319f13c,LIVING WATER COUNSELING CENTER,94 SUFFOLK ST,HOLYOKE,MA,01040-4458,42.211656,-72.642448,413-315-3194,5037.239999999997,39
d6c83c6a-f78f-3e23-a2f4-444f9519d576,HOLLISTON VISION CENTER INC,841 WASHINGTON ST,HOLLISTON,MA,01746-1690,42.195951,-71.45343000000001,508-429-1330,9170.359999999993,71
b3e30964-03f2-3136-8347-255d16f65d93,PCP21436,379 MAIN ST,YARMOUTH PORT,MA,02675-1819,41.706920000000004,-70.221117,508-362-8828,6716.319999999995,52
6c9b2358-ccf8-3ce1-a913-a1cad5deae66,PCP21473,17 W END AVE,MIDDLEBORO,MA,02346-1941,41.894223,-70.925689,508-947-8551,3616.4799999999987,28
0b38ef0e-4a17-3c49-8f96-3b290c4b8166,PCP21538,275 TURNPIKE ST,CANTON,MA,02021-2353,42.175737,-71.125385,781-828-7720,5553.8799999999965,44
10a77849-da6a-3b9e-b332-811bdb8ed618,PCP21662,59 WASHINGTON ST,HAVERHILL,MA,01832-5523,42.782945,-71.087436,978-374-0386,11753.55999999999,91
d671d0c2-8451-3b7b-8eca-2143a975159d,PCP21683,10 DEER RUN,WAYLAND,MA,01778-3209,42.360427,-71.361099,508-358-4672,5812.199999999996,45
44b38ef4-4a7d-32e7-a915-26db39eeae0c,PCP21796,72 WESTBORO RD,UPTON,MA,01568-1034,42.176526,-71.603588,508-603-1667,3745.6399999999985,29
5de84a4e-5480-3fa2-ae1a-f238a7c79c25,PCP22057,114 WALTHAM ST,LEXINGTON,MA,02421-5409,42.445221999999994,-71.23001500000001,781-861-7626,8912.039999999994,69
f18084da-cd20-347a-93a9-f62f748ba19a,PCP22490,5 N MEADOWS RD,MEDFIELD,MA,02052-2317,42.184599,-71.305307,508-359-5200,11882.71999999999,92
c622cfbd-4815-3719-800f-81587c87161c,PCP22546,742 MASSACHUSETTS AVE,ARLINGTON,MA,02476-4712,42.418721999999995,-71.163912,781-483-3329,3616.4799999999987,28
b14a49ae-6abb-350e-b1ad-dbdb1bf1d316,DOWNTOWN PHYSICAL THERAPY AND REHABILITATION INC,10 UNION ST,NATICK,MA,01760-4759,42.284822,-71.348811,617-523-2766,6199.679999999996,48
d9df1c64-2390-36c1-9b28-354f47d7a8c2,PCP23225,271 MAIN ST,STONEHAM,MA,02180-3580,42.474208000000004,-71.097665,781-438-5550,2712.3599999999997,21
4ef6ed33-fa05-3118-8930-b3c7a077a0ce,PCP23353,1443 B DORCHESTER AVE,DORCHESTER,MA,02122-1347,42.33196,-71.020173,617-265-0955,11495.23999999999,89
7b9038a9-75a1-3429-84ed-8f4c6414f13e,PCP23388,79 OLD STAGE RD,CHELMSFORD,MA,01824-4623,42.597055,-71.3697,978-256-9958,5424.719999999997,42
7d31f619-8d2b-394c-8b4c-d0461f04c958,PCP23478,33 ELECTRIC AVE,FITCHBURG,MA,01420-7900,42.601977000000005,-71.81586999999999,978-343-3001,645.8,5
997e28d8-7a7c-35f4-8ffb-c632d6000544,PCP23698,5 WOODLAND RD,STONEHAM,MA,02180-1715,42.474208000000004,-71.097665,781-979-7000,9170.359999999993,71
6bba491a-7eac-319f-9e26-cbb181e1c04b,PCP23856,441 MAIN ST,MELROSE,MA,02176-3859,42.455723,-71.05901899999999,781-662-5360,9945.319999999992,77
23ff8b3d-5d05-392d-998e-8797a7385c66,PCP24230,354 MERRIMACK STREET  BUILDING,LAWRENCE,MA,01843-1754,42.700272999999996,-71.161357,978-682-2143,6587.159999999995,51
f2f81c41-c0e9-3c1a-8232-6a4295a829b3,PCP24641,14 BOWDOIN ST,BOSTON,MA,02114-4200,42.338551,-71.018253,617-513-8415,3745.6399999999985,29
ee1a65b6-9cdc-32ca-a8ea-8c1b1bfca928,ENCOMPASS CARE COMPANY INC,2 PARK CENTRAL DR,SOUTHBOROUGH,MA,01772-1777,42.299625,-71.52842700000001,508-481-8346,8524.559999999994,66
21fa547f-6fa2-393c-8466-06386d6eaeb9,PCP24743,62 BROWN ST,HAVERHILL,MA,01830-6778,42.782945,-71.087436,978-372-3201,6587.159999999995,51
664d40fc-da91-3608-8276-e698015c7147,PCP25243,113 BELMONT ST,BELMONT,MA,02478-3603,42.395317,-71.180284,617-489-6636,3745.6399999999985,29
21fef6e9-1145-31a3-a8e8-d5b67ed44020,PCP25354,180 SODA SPRING CREEK DR,SHEFFIELD,MA,01257-0910,42.10365,-73.359887,413-229-3640,13432.639999999989,104
279b2a85-ab64-3dec-90df-fbca8b479db5,PCP25692,48 CHERRY ST,WENHAM,MA,01984-1313,42.600633,-70.883303,978-473-6078,1937.4000000000005,15
fa20f837-a9db-31df-a424-b49dcd0de7db,PCP25699,7 CABOT PL,STOUGHTON,MA,02072-4631,42.119006,-71.10365,508-930-3553,3874.7999999999984,30
73b36bb4-468a-3ea8-9cfc-ee11ee3d01d6,PCP25715,271 MAIN ST,STONEHAM,MA,02180-3580,42.474208000000004,-71.097665,617-868-0853,4003.959999999998,31
743acb4a-3129-381c-abe6-9acb8a91dff3,PCP25945,266 CABOT ST,BEVERLY,MA,01950,42.556659,-70.84496,978-927-4901,1808.2400000000005,14
5ab09188-b98d-3a83-82d0-4aa782e2b9c9,PCP26043,187 CONCORD RD,WAYLAND,MA,01778-1205,42.360427,-71.361099,508-358-2144,1291.6000000000001,10
e89fc67f-7cf0-3687-bf77-b4afa1a88fd8,PCP26392,183 W STATE ST,GRANBY,MA,01033-9611,42.244949,-72.50014300000001,413-222-0998,30998.39999999997,240
f7422183-3c2f-3958-87af-5137e257301a,KAREN NECKERS OD,780 LYNNWAY,LYNN,MA,01905-3026,42.474862,-70.96218499999999,781-599-8030,11366.07999999999,88
7fb56fd2-71ad-336a-9204-57765bd1e5d4,PCP26624,425 N RD,HAMPDEN,MA,01036-9535,42.071188,-72.41771800000001,413-566-8503,3616.4799999999987,28
9dc2efa2-a015-3af2-a9aa-077cbb862801,PCP26937,60 ISLAND ST,LAWRENCE,MA,01840-1810,42.700272999999996,-71.161357,978-691-5561,7620.439999999994,59
1061b2b7-0167-35bc-916a-3b3207fe2bfc,PCP27026,82 MAIN ST,WAKEFIELD,MA,01880-1022,42.50436,-71.064061,781-621-8686,3616.4799999999987,28
4344ea9b-3b15-37a4-9964-c630f7542817,PCP27609,85 CONSTITUTION LN,DANVERS,MA,01923-3630,42.574174,-70.95051600000001,978-774-5510,4133.119999999998,32
b149f491-c9dc-3540-b1e0-e7e532678d44,PCP27662,124 HARVARD ST,BROOKLINE,MA,02446-6478,42.323853,-71.142003,617-571-8146,4262.279999999998,33
a4610d90-cd93-3363-b117-58c92a59a76c,PCP27805,310 WASHINGTON ST,WELLESLEY HILLS,MA,02481-4949,42.30539,-71.28366899999997,781-237-1477,4003.959999999998,31
a44b37da-aa9b-37f0-993e-26e58974e086,PCP27951,727 HIGH ST,WESTWOOD,MA,02090-2598,42.219645,-71.216768,781-329-5446,3616.4799999999987,28
43b0ced9-86dc-3a28-a834-18675130d009,PCP28044,70 BROADWAY ST,WESTFORD,MA,01886-2148,42.585541,-71.44025,617-480-7357,7362.119999999994,57
b45eb86b-d5ff-37a7-8363-b07c5b720d28,PCP28050,6 COURTHOUSE LN,CHELMSFORD,MA,01824-1726,42.597055,-71.3697,978-452-37112,4908.079999999997,38
06b674fe-6955-3f39-acbb-8943bc8703ec,PCP28448,153 BOLES RD,MARSHFIELD,MA,02050-1765,42.115139,-70.71033100000001,781-837-2971,2970.6799999999994,23
1b486c72-6778-385c-896f-9cd5339464db,PCP28588,218 W MAIN ST,HYANNIS,MA,02601-3778,41.647227,-70.249978,508-771-4640,6587.159999999995,52
f2e2f8e9-32ca-3f82-b950-03008f887e4b,PCP28589,1371 BEACON ST,BROOKLINE,MA,02446-4905,42.323853,-71.142003,617-232-2435,8524.559999999994,66
7f2179c9-0575-37ca-824b-927460d5b304,PCP28926,185 LINCOLN ST,HINGHAM,MA,02043-1760,42.224319,-70.880673,617-877-6646,8137.079999999994,63
2114ecc6-4b7f-32bb-8018-f91e8fa2b1f4,PCP28950,1330 BEACON ST,BROOKLINE,MA,02446-3203,42.323853,-71.142003,617-232-5282,1679.0800000000004,13
af8a70b8-1900-33f7-91a0-350f1f59518e,PCP29134,10 CENTRAL ST,WEST SPRINGFIELD,MA,01089-2742,42.125451,-72.649734,413-746-3932,3874.7999999999984,30
751be19f-90e3-3838-a5e4-dd777953ffca,PCP29267,283 LOWELL ST,LYNNFIELD,MA,01940-1135,42.534146,-71.038333,781-334-4005,2583.2,20
568a23fa-2c6c-3789-8ed5-4710599dcd1b,PCP29317,1101 BEACON ST,BROOKLINE,MA,02446-5587,42.323853,-71.142003,617-734-4644,3874.7999999999984,30
7d487119-e22a-31af-9c56-e46014ec561d,PCP29325,1101 BEACON ST,BROOKLINE,MA,02446-5587,42.323853,-71.142003,617-566-5840,4649.7599999999975,36
74f30d9f-4d98-39ff-a337-9c4c687806a5,PCP29415,1445 MAIN ST,TEWKSBURY,MA,01876-2082,42.612088,-71.227845,978-851-4251,12399.35999999999,96
685479cf-0f10-39e6-98ad-219c1e565e48,PCP29451,2 ELM SQUARE,ANDOVER,MA,01810-3668,42.648044,-71.161751,978-474-5004,1937.4000000000005,15
ee394632-cdfa-3709-ac47-eba10a419652,PCP29548,1236 MAIN ST,HOLYOKE,MA,01040-2955,42.211656,-72.642448,413-532-67771,6845.479999999995,54
455ea24a-212e-37a6-9d56-767fa6f818d9,PCP29610,169 E MAIN ST,HOPKINTON,MA,01748-1262,42.224096,-71.54048900000001,617-686-3332,7362.119999999994,57
15740d88-c092-302f-a2ba-6dcfd5f74890,PCP30062,1101 BEACON ST,BROOKLINE,MA,02446-5587,42.323853,-71.142003,617-738-1274,2583.2,20
5ebb2110-3a7b-32c6-adf5-60f42b27af76,PCP30214,123 UNION ST,EASTHAMPTON,MA,01027-4100,42.265435,-72.670813,413-527-1300,6070.519999999996,47
80a32262-d79a-3132-97db-38231096b3dd,PCP30243,32 S ST,WALTHAM,MA,02453-3555,42.388921,-71.24226800000001,781-891-4452,5424.719999999997,42
ff76282f-7968-39c7-82f9-2d86c93990a6,PCP30512,10 RICHARDS AVE,PAXTON,MA,01612-1120,42.311693,-71.940282,508-757-0376,5424.719999999997,43
3aa3a744-7d82-38fc-a8b8-87a4f1ab78de,PCP30550,1 PROSPECTOR RD,BILLERICA,MA,01821-3046,42.559673,-71.260947,978-667-8977,4133.119999999998,32
00c76a84-257b-3728-b782-4b2526a361b3,PCP30634,24 CARROLL DR,FOXBOROUGH,MA,02035-1559,42.061338,-71.245802,508-315-9021,3358.159999999999,26
a2af2e37-6937-37a2-bfbc-a585668e83bd,PCP31018,1 BULKLEY ST,WILLIAMSTOWN,MA,01267-2077,42.695743,-73.22211800000001,413-884-2424,9557.839999999993,74
c62ee46e-c5c3-3e77-82b5-eb6dae19d9af,PCP31055,54 NONSET PATH,ACTON,MA,01720-3418,42.483953,-71.43849499999999,978-263-3677,4778.919999999997,38
e613f5a1-7588-3efe-8701-fa9baf3241ff,PCP31073,338 TREMONT ST,REHOBOTH,MA,02769-2034,41.846878000000004,-71.24486999999999,508-223-3434,6199.679999999996,48
a6c412ac-1c2b-379b-94cb-ed0d3502df6e,PCP31153,601 HIGH ST,DEDHAM,MA,02026-1854,42.246871999999996,-71.179462,781-352-0930,4391.439999999998,34
0154718e-fb2d-3969-bbf8-045641fe7dc9,PCP32178,247 NORTHAMPTON ST,EASTHAMPTON,MA,01027-1052,42.265435,-72.670813,413-746-1016,3874.7999999999984,30
68879db2-a022-3605-811e-d1abe972295b,PCP32303,10 CENTENNIAL DR,PEABODY,MA,01960-7900,42.534279,-70.969782,978-826-7230,6457.999999999995,50
77338540-3195-318a-a469-84b640b1327a,PCP32415,1280 MASSACHUSETTS AVE,CAMBRIDGE,MA,02138-3827,42.376043,-71.11868,617-240-6713,4003.959999999998,31
5835c23e-ef48-388e-b438-29e6a62d037c,PCP32479,16 HASTINGS RD,SPENCER,MA,01562-1408,42.247211,-71.991867,508-885-3861,7620.439999999994,59
db27ab21-ff85-308e-be60-643e674f5172,PCP32559,34 LINCOLN ST,NEWTON,MA,02461-1507,42.331876,-71.208402,617-246-4929,4262.279999999998,33
1fc6d3e1-9576-3f5f-8c0e-e26c42dbf2ee,PCP32619,1234 BROADWAY,SOMERVILLE,MA,02144-1703,42.390445,-71.101033,617-921-5427,3616.4799999999987,28
4d9e063a-001a-3050-b185-3f53e1763ae4,PCP32637,1476 G DRIFT RD,WESTPORT,MA,02790-1620,41.579794,-71.081822,508-636-6600,13820.119999999988,107
